1522330070.24,15.165,15.61,78
1522330071.25,15.174,15.36,77
1522330072.25,15.172,15.05,77
1522330073.26,15.171,14.97,77
1522330074.26,15.17,15.09,77
1522330075.26,15.163,15.06,77
1522330076.27,15.165,15.01,77
1522330077.27,15.169,14.6,77
1522330078.28,15.153,15.58,77
1522330079.28,15.167,14.39,77
1522330080.28,15.167,14.66,77
1522330081.28,15.154,15.55,76
1522330082.29,15.149,14.97,76
1522330083.29,15.143,14.75,76
1522330084.29,15.153,15.45,76
1522330085.3,15.14,15.11,76
1522330086.3,15.144,15.11,76
1522330087.3,15.133,15.18,76
1522330088.3,15.137,15.18,76
1522330089.31,15.139,14.82,76
1522330090.31,15.132,14.85,76
1522330091.31,15.128,15.59,76
1522330092.31,15.111,15.56,75
1522330093.32,15.121,15.48,75
1522330094.32,15.127,15.08,75
1522330095.32,15.123,15.11,75
1522330096.32,15.124,15.15,75
1522330097.33,15.108,15.12,75
1522330098.33,15.115,15.09,75
1522330099.33,15.103,15.43,75
1522330100.33,15.1,15.38,75
1522330101.33,15.101,15.34,74
1522330102.33,15.101,15.26,74
1522330103.33,15.103,15.38,74
1522330104.34,15.085,15.22,74
1522330105.34,15.093,15.5,74
1522330106.34,15.091,15.6,74
1522330107.34,15.091,15.25,74
1522330108.34,15.092,15.64,74
1522330109.35,15.08,15.11,74
1522330110.35,15.082,15.57,74
1522330111.35,15.078,15.29,73
1522330112.35,15.081,15.29,73
1522330113.35,15.061,15.44,73
1522330114.36,15.07,15.46,73
1522330115.36,15.071,15.53,73
1522330116.36,15.063,15.45,73
1522330117.36,15.067,15.51,73
1522330118.36,15.056,15.54,73
1522330119.36,15.063,15.51,73
1522330120.36,15.05,15.53,73
1522330121.37,15.061,15.47,72
1522330122.37,15.052,15.34,72
1522330123.37,15.046,15.41,72
1522330124.37,15.043,15.29,72
1522330125.37,15.035,15.86,72
1522330126.37,15.043,15.42,72
1522330127.38,15.041,15.57,72
1522330128.38,15.041,15.56,72
1522330129.38,15.031,15.51,72
1522330130.38,15.032,15.52,72
1522330131.38,15.035,15.36,71
1522330132.38,15.031,15.63,71
1522330133.38,15.025,15.47,71
1522330134.38,15.022,15.54,71
1522330135.39,15.018,15.54,71
1522330136.39,15.018,15.49,71
1522330137.39,15.008,15.56,71
1522330138.39,15.013,15.65,71
1522330139.39,15.008,15.56,71
1522330140.39,15.004,15.81,70
1522330141.4,14.995,15.16,70
1522330142.4,14.997,15.12,70
1522330143.4,15.002,15.59,70
1522330144.4,15.012,15.28,70
1522330145.4,15.02,15.08,70
1522330146.4,15.005,15.25,70
1522330147.4,14.997,15.39,70
1522330148.41,15.001,15.36,70
1522330149.41,15.0,15.38,70
1522330150.41,14.998,15.42,69
1522330151.41,14.996,15.17,69
1522330152.41,14.994,15.43,69
1522330153.41,14.984,15.43,69
1522330154.41,14.992,15.43,69
1522330155.41,14.969,15.54,69
1522330156.42,14.976,15.52,69
1522330157.42,14.985,15.3,69
1522330158.42,14.973,15.54,69
1522330159.42,14.987,15.17,69
1522330160.42,14.969,15.7,68
1522330161.43,14.967,15.6,68
1522330162.43,14.965,15.42,68
1522330163.43,14.963,15.66,68
1522330164.43,14.961,15.55,68
1522330165.44,14.969,15.31,68
1522330166.44,14.971,15.12,68
1522330167.44,14.961,15.23,68
1522330168.44,14.954,15.54,68
1522330169.44,14.956,15.23,68
1522330170.44,14.961,15.26,67
1522330171.44,14.954,15.6,67
1522330172.44,14.949,15.33,67
1522330173.44,14.946,15.61,67
1522330174.45,14.943,15.32,67
1522330175.45,14.947,15.71,67
1522330176.45,14.943,15.64,67
1522330177.45,14.945,15.45,67
1522330178.45,14.937,15.34,67
1522330179.45,14.947,15.07,66
1522330180.45,14.94,14.98,66
1522330181.45,14.956,14.44,66
1522330182.46,14.944,15.12,66
1522330183.46,14.94,15.17,66
1522330184.46,14.943,15.42,66
1522330185.46,14.935,15.48,66
1522330186.46,14.923,15.45,66
1522330187.46,14.934,15.09,66
1522330188.46,14.932,15.37,66
1522330189.47,14.92,15.14,65
1522330190.47,14.927,15.27,65
1522330191.47,14.918,15.21,65
1522330192.47,14.92,15.17,65
1522330193.47,14.93,14.46,65
1522330194.47,14.933,15.01,65
1522330195.47,14.922,14.79,65
1522330196.47,14.918,15.3,65
1522330197.48,14.912,15.49,65
1522330198.48,14.915,15.26,65
1522330199.48,14.923,14.76,64
1522330200.48,14.908,14.97,64
1522330201.48,14.906,15.26,64
1522330202.48,14.916,15.17,64
1522330203.49,14.905,14.64,64
1522330204.49,14.917,15.05,64
1522330205.49,14.899,15.47,64
1522330206.5,14.901,15.21,64
1522330207.5,14.892,15.06,64
1522330208.5,14.906,14.95,63
1522330209.5,14.891,14.96,63
1522330210.51,14.898,14.94,63
1522330211.51,14.891,15.66,63
1522330212.51,14.894,15.4,63
1522330213.51,14.881,15.69,63
1522330214.51,14.894,15.02,63
1522330215.52,14.899,14.82,63
1522330216.52,14.884,15.45,63
1522330217.52,14.889,15.08,63
1522330218.52,14.881,15.39,62
1522330219.52,14.874,15.38,62
1522330220.53,14.878,15.14,62
1522330221.53,14.886,14.98,62
1522330222.54,14.878,15.09,62
1522330223.54,14.873,15.1,62
1522330224.54,14.88,14.98,62
1522330225.54,14.876,14.95,62
1522330226.54,14.871,15.25,62
1522330227.54,14.863,15.21,62
1522330228.54,14.867,15.13,61
1522330229.55,14.875,14.92,61
1522330230.55,14.863,15.15,61
1522330231.55,14.863,15.46,61
1522330232.55,14.858,15.55,61
1522330233.55,14.862,15.24,61
1522330234.55,14.85,15.33,61
1522330235.56,14.865,15.25,61
1522330236.56,14.856,15.07,61
1522330237.56,14.862,15.12,61
1522330238.56,14.863,14.99,60
1522330239.57,14.853,15.12,60
1522330240.57,14.858,14.96,60
1522330241.57,14.848,14.94,60
1522330242.57,14.851,15.05,60
1522330243.57,14.843,15.24,60
1522330244.57,14.843,14.97,60
1522330245.57,14.844,15.51,60
1522330246.58,14.842,15.29,60
1522330247.58,14.836,15.27,60
1522330248.59,14.822,15.47,59
1522330249.59,14.837,15.37,59
1522330250.59,14.84,14.86,59
1522330251.59,14.83,15.99,59
1522330252.59,14.818,15.24,59
1522330253.6,14.828,15.34,59
1522330254.6,14.824,15.41,59
1522330255.6,14.829,15.3,59
1522330256.6,14.819,15.32,59
1522330257.6,14.82,15.25,59
1522330258.61,14.815,15.22,58
1522330259.61,14.818,15.33,58
1522330260.61,14.813,15.4,58
1522330261.61,14.811,15.21,58
1522330262.61,14.809,15.35,58
1522330263.61,14.81,15.38,58
1522330264.62,14.812,15.4,58
1522330265.62,14.803,15.44,58
1522330266.62,14.811,15.27,58
1522330267.62,14.805,15.26,57
1522330268.62,14.8,15.41,57
1522330269.63,14.799,15.38,57
1522330270.63,14.802,15.28,57
1522330271.63,14.795,15.04,57
1522330272.63,14.799,15.11,57
1522330273.63,14.798,15.13,57
1522330274.64,14.8,15.08,57
1522330275.64,14.79,15.39,57
1522330276.64,14.785,15.71,57
1522330277.64,14.795,15.09,56
1522330278.64,14.788,15.73,56
1522330279.65,14.779,15.43,56
1522330280.65,14.777,15.18,56
1522330281.65,14.785,15.3,56
1522330282.65,14.773,15.45,56
1522330283.65,14.785,15.75,56
1522330284.66,14.776,15.97,56
1522330285.66,14.777,15.45,56
1522330286.66,14.774,15.11,56
1522330287.66,14.784,15.47,55
1522330288.66,14.768,15.44,55
1522330289.67,14.775,15.7,55
1522330290.67,14.764,15.59,55
1522330291.67,14.767,15.46,55
1522330292.67,14.76,15.31,55
1522330293.67,14.757,15.26,55
1522330294.68,14.756,15.63,55
1522330295.68,14.756,15.44,55
1522330296.68,14.756,15.73,55
1522330297.68,14.757,15.36,54
1522330298.68,14.75,15.4,54
1522330299.69,14.753,15.47,54
1522330300.69,14.756,15.61,54
1522330301.69,14.748,15.1,54
1522330302.69,14.755,15.18,54
1522330303.69,14.752,15.37,54
1522330304.7,14.742,15.47,54
1522330305.7,14.736,15.7,54
1522330306.7,14.744,15.51,53
1522330307.7,14.741,15.65,53
1522330308.7,14.738,15.66,53
1522330309.71,14.732,15.64,53
1522330310.71,14.736,15.77,53
1522330311.71,14.734,15.64,53
1522330312.71,14.728,15.65,53
1522330313.71,14.729,15.49,53
1522330314.71,14.729,15.51,53
1522330315.72,14.721,16.28,53
1522330316.72,14.718,15.68,52
1522330317.72,14.724,15.73,52
1522330318.72,14.718,15.58,52
1522330319.73,14.722,15.31,52
1522330320.73,14.721,15.17,52
1522330321.73,14.724,15.55,52
1522330322.73,14.722,15.64,52
1522330323.73,14.713,15.43,52
1522330324.73,14.712,15.81,52
1522330325.73,14.718,15.73,52
1522330326.74,14.703,15.77,51
1522330327.74,14.706,15.71,51
1522330328.74,14.699,15.99,51
1522330329.74,14.705,15.58,51
1522330330.74,14.696,15.23,51
1522330331.75,14.707,15.29,51
